meeting date,track,race number,start time,distance,age restrictions,class restrictions,weight restrictions,race prizemoney,sex restrictions,weight type,race name,jockeys can claim,horse name,horse age,horse sex,horse sire,horse dam,horse number,horse jockey,horse barrier,horse trainer,horse weight,horse claim,horse last10,horse record,horse record distance,horse record track,horse record track distance,horse record firm,horse record good,horse record soft,horse record heavy,horse record jumps,horse record first up,horse record second up,horse prize money,form barrier,form class,form distance,form jockey,form margin,form meeting date,form name,form other runners,form position,form price,form time,form track,form track condition,form weight,horse record synthetic,meeting id, race id, horse id, horse trainer id, horse jockey id, form trainer id, form jockey id,prizemoney
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,She Shao Fly,4,Mare,Epaulette,Shao Shao,9,B Melham,1,K L Corstens,55,0,1x00x3091533,15:3-0-5,5: 1-0-0,4: 0-0-0,3: 0-0-0,0:0-0-0,9:1-0-3,3:1-0-1,3:1-0-1,0:0-0-0,3:1-0-1,3:0-0-1,$216 055,11,Open,1200,D Dunn,2.1,09/05/20,Darren Gauci Hcp,1-Barbie's Fox,3,20,01:13.23,Caulfield,Heavy 8,59,0:0-0-0,172000,839621,899751,20615,13198,27494,4200,$108000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,She Shao Fly,4,Mare,Epaulette,Shao Shao,9,B Melham,1,K L Corstens,55,0,1x00x3091533,15:3-0-5,5: 1-0-0,4: 0-0-0,3: 0-0-0,0:0-0-0,9:1-0-3,3:1-0-1,3:1-0-1,0:0-0-0,3:1-0-1,3:0-0-1,$216 055,14,Group 2,1400,D Dunn,10.7,29/09/19,Thousand Gneas Prelude-F,1-Acting,13,101,01:23.94,Caulfield,Good 3,57,0:0-0-0,168302,819474,899751,20615,13198,27494,4200,$250000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,She Shao Fly,4,Mare,Epaulette,Shao Shao,9,B Melham,1,K L Corstens,55,0,1x00x3091533,15:3-0-5,5: 1-0-0,4: 0-0-0,3: 0-0-0,0:0-0-0,9:1-0-3,3:1-0-1,3:1-0-1,0:0-0-0,3:1-0-1,3:0-0-1,$216 055,6,Listed,1100,Ben Allen,4.5,14/09/19,Cap D'Antibes Stakes,1-Wayupinthesky,12,61,01:02.89,Flemington,Good 4,57.5,0:0-0-0,168036,818208,899751,20615,13198,27494,15557,$140000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,She Shao Fly,4,Mare,Epaulette,Shao Shao,9,B Melham,1,K L Corstens,55,0,1x00x3091533,15:3-0-5,5: 1-0-0,4: 0-0-0,3: 0-0-0,0:0-0-0,9:1-0-3,3:1-0-1,3:1-0-1,0:0-0-0,3:1-0-1,3:0-0-1,$216 055,6,Group 3,1400,D Dunn,0.8,11/05/19,Sires' Produce Stakes,2-Hinchpin,1,3.6,01:24.45,Morphettville Parks,Soft 6,55.5,0:0-0-0,166249,807671,899751,20615,13198,22384,4200,$150000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Street Icon,5,Mare,Street Boss,Villa Albani,10,Craig Williams,2,K L Corstens,55,0,57421283x45,17:3-3-2,1: 0-0-0,0: 0-0-0,0: 0-0-0,0:0-0-0,10:3-2-0,7:0-1-2,0:0-0-0,0:0-0-0,4:1-1-0,4:1-0-0,$228 150,4,Group 3,1200,J Kah,3.4,29/08/20,Moet & Chandon Cockram Stakes,1-Perfect Jewel,5,15,01:10.22,Caulfield,Good 3,55,0:0-0-0,173375,847907,879269,20615,10666,20615,15027,$160000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Street Icon,5,Mare,Street Boss,Villa Albani,10,Craig Williams,2,K L Corstens,55,0,57421283x45,17:3-3-2,1: 0-0-0,0: 0-0-0,0: 0-0-0,0:0-0-0,10:3-2-0,7:0-1-2,0:0-0-0,0:0-0-0,4:1-1-0,4:1-0-0,$228 150,2,Open,1100,T Stockdale,2.9,15/08/20,Neds Bet Back Hcp,1-Bless Her,4,5,01:04.45,Caulfield,Soft 6,54,0:0-0-0,173224,846860,879269,20615,10666,20615,15993,$125000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Street Icon,5,Mare,Street Boss,Villa Albani,10,Craig Williams,2,K L Corstens,55,0,57421283x45,17:3-3-2,1: 0-0-0,0: 0-0-0,0: 0-0-0,0:0-0-0,10:3-2-0,7:0-1-2,0:0-0-0,0:0-0-0,4:1-1-0,4:1-0-0,$228 150,7,Group 3,1200,D Thornton,1.5,16/05/20,Tab Proud Miss Stakes,1-Humma Humma,3,4.2,01:10.98,Morphettville,Soft 5,55.5,0:0-0-0,172061,840088,879269,20615,10666,20615,14810,$120000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Street Icon,5,Mare,Street Boss,Villa Albani,10,Craig Williams,2,K L Corstens,55,0,57421283x45,17:3-3-2,1: 0-0-0,0: 0-0-0,0: 0-0-0,0:0-0-0,10:3-2-0,7:0-1-2,0:0-0-0,0:0-0-0,4:1-1-0,4:1-0-0,$228 150,2,Group 1,1200,R J Hurdle,3.9,02/05/20,Tab Classic - Robert Sangster,1-Bella Vella,8,51,01:11.07,Morphettville,Soft 6,56.5,0:0-0-0,171893,838969,879269,20615,10666,20615,14731,$400000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Street Icon,5,Mare,Street Boss,Villa Albani,10,Craig Williams,2,K L Corstens,55,0,57421283x45,17:3-3-2,1: 0-0-0,0: 0-0-0,0: 0-0-0,0:0-0-0,10:3-2-0,7:0-1-2,0:0-0-0,0:0-0-0,4:1-1-0,4:1-0-0,$228 150,12,Open,1200,T Stockdale,1.0,18/04/20,Spendthrift Aust.Vgold Sprint,1-Vainstream,2,61,01:09.30,Caulfield,Good 4,55,0:0-0-0,171741,838099,879269,20615,10666,20615,15993,$200000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Street Icon,5,Mare,Street Boss,Villa Albani,10,Craig Williams,2,K L Corstens,55,0,57421283x45,17:3-3-2,1: 0-0-0,0: 0-0-0,0: 0-0-0,0:0-0-0,10:3-2-0,7:0-1-2,0:0-0-0,0:0-0-0,4:1-1-0,4:1-0-0,$228 150,4,Bench. 70,1200,T Stockdale,0.1,01/04/20,Ladbrokes Money Back Odds-Bm70,2-Licko'paint,1,5,01:10.98,Sandown-Lakeside,Good 3,56.5,0:0-0-0,171573,836974,879269,20615,10666,20615,15993,$50000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Street Icon,5,Mare,Street Boss,Villa Albani,10,Craig Williams,2,K L Corstens,55,0,57421283x45,17:3-3-2,1: 0-0-0,0: 0-0-0,0: 0-0-0,0:0-0-0,10:3-2-0,7:0-1-2,0:0-0-0,0:0-0-0,4:1-1-0,4:1-0-0,$228 150,1,Bench. 70,1000,T Stockdale,1.0,11/03/20,Ladbrokes Switch (Bm70),1-Iknewshewasmine,2,4.4,00:56.95,Sandown-Hillside,Good 4,56.5,0:0-0-0,171301,835198,879269,20615,10666,20615,15993,$50000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Street Icon,5,Mare,Street Boss,Villa Albani,10,Craig Williams,2,K L Corstens,55,0,57421283x45,17:3-3-2,1: 0-0-0,0: 0-0-0,0: 0-0-0,0:0-0-0,10:3-2-0,7:0-1-2,0:0-0-0,0:0-0-0,4:1-1-0,4:1-0-0,$228 150,11,Bench. 70,1300,B Prebble,3.0,26/02/20,Ladbrokes (Bm70),1-Honey Esprit,4,6.5,01:18.44,Sandown-Hillside,Soft 5,60,0:0-0-0,171067,833885,879269,20615,10666,20615,10548,$50000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Street Icon,5,Mare,Street Boss,Villa Albani,10,Craig Williams,2,K L Corstens,55,0,57421283x45,17:3-3-2,1: 0-0-0,0: 0-0-0,0: 0-0-0,0:0-0-0,10:3-2-0,7:0-1-2,0:0-0-0,0:0-0-0,4:1-1-0,4:1-0-0,$228 150,1,Group 3,1200,B Prebble,2.8,09/02/20,Kevin Sharkie Bow Mistress,1-Zargos,7,21,01:11.37,Hobart,Good 4,56.5,0:0-0-0,170814,832314,879269,20615,10666,20615,10548,$150000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Street Icon,5,Mare,Street Boss,Villa Albani,10,Craig Williams,2,K L Corstens,55,0,57421283x45,17:3-3-2,1: 0-0-0,0: 0-0-0,0: 0-0-0,0:0-0-0,10:3-2-0,7:0-1-2,0:0-0-0,0:0-0-0,4:1-1-0,4:1-0-0,$228 150,9,Bench. 84,1100,B Prebble,2.6,25/01/20,Le Pine Funerals (Bm84),1-News Girl,5,19,01:02.55,Caulfield,Good 3,54,0:0-0-0,170630,831054,879269,20615,10666,20615,10548,$125000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Southbank,4,Mare,Fastnet Rock,Rezoned,11,W Egan,5,A & S Freedman,55,0,7x1223x670x,8:1-2-1,3: 0-1-0,1: 0-0-0,1: 0-0-0,0:0-0-0,5:0-1-1,3:1-1-0,0:0-0-0,0:0-0-0,3:1-0-0,2:0-1-0,$161 850,1,Group 2,1400,W Pike,8.5,07/03/20,Tab Kewney Stakes,1-Rubisaki,13,13,01:22.91,Flemington,Soft 5,55.5,0:0-0-0,171225,834800,903954,27660,13699,23632,12691,$200000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Southbank,4,Mare,Fastnet Rock,Rezoned,11,W Egan,5,A & S Freedman,55,0,7x1223x670x,8:1-2-1,3: 0-1-0,1: 0-0-0,1: 0-0-0,0:0-0-0,5:0-1-1,3:1-1-0,0:0-0-0,0:0-0-0,3:1-0-0,2:0-1-0,$161 850,7,Group 2,1400,Tim Clark,8.1,22/02/20,Armanasco Stakes,1-La Tene,7,4,01:22.13,Caulfield,Good 3,55,0:0-0-0,170975,833509,903954,27660,13699,23632,13134,$200000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Southbank,4,Mare,Fastnet Rock,Rezoned,11,W Egan,5,A & S Freedman,55,0,7x1223x670x,8:1-2-1,3: 0-1-0,1: 0-0-0,1: 0-0-0,0:0-0-0,5:0-1-1,3:1-1-0,0:0-0-0,0:0-0-0,3:1-0-0,2:0-1-0,$161 850,7,Group 3,1200,M Zahra,2.1,08/02/20,Kevin Hayes Stakes,1-How Womantic,6,5.5,01:08.80,Caulfield,Good 4,55.5,0:0-0-0,170810,832272,903954,27660,13699,23632,11967,$160000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Southbank,4,Mare,Fastnet Rock,Rezoned,11,W Egan,5,A & S Freedman,55,0,7x1223x670x,8:1-2-1,3: 0-1-0,1: 0-0-0,1: 0-0-0,0:0-0-0,5:0-1-1,3:1-1-0,0:0-0-0,0:0-0-0,3:1-0-0,2:0-1-0,$161 850,4,Group 1,1600,J B Mc Donald,0.2,12/10/19,Thousand Guineas,1-Flit,3,17,01:37.19,Caulfield,Good 3,55.5,0:0-0-0,168716,821086,903954,27660,13699,23632,14073,$1000000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Southbank,4,Mare,Fastnet Rock,Rezoned,11,W Egan,5,A & S Freedman,55,0,7x1223x670x,8:1-2-1,3: 0-1-0,1: 0-0-0,1: 0-0-0,0:0-0-0,5:0-1-1,3:1-1-0,0:0-0-0,0:0-0-0,3:1-0-0,2:0-1-0,$161 850,7,Group 2,1400,J B Mc Donald,1.5,29/09/19,Thousand Gneas Prelude-F,1-Acting,2,41,01:23.94,Caulfield,Good 3,55,0:0-0-0,168302,819474,903954,27660,13699,23632,14073,$250000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Southbank,4,Mare,Fastnet Rock,Rezoned,11,W Egan,5,A & S Freedman,55,0,7x1223x670x,8:1-2-1,3: 0-1-0,1: 0-0-0,1: 0-0-0,0:0-0-0,5:0-1-1,3:1-1-0,0:0-0-0,0:0-0-0,3:1-0-0,2:0-1-0,$161 850,2,Class 1,1318,D Thornton,1.3,15/09/19,Cottage By The Sea Cup (C1),1-Hilo,2,8,01:19.72,Geelong,Soft 6,55,0:0-0-0,168071,818410,903954,27660,13699,23632,14810,$35000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Southbank,4,Mare,Fastnet Rock,Rezoned,11,W Egan,5,A & S Freedman,55,0,7x1223x670x,8:1-2-1,3: 0-1-0,1: 0-0-0,1: 0-0-0,0:0-0-0,5:0-1-1,3:1-1-0,0:0-0-0,0:0-0-0,3:1-0-0,2:0-1-0,$161 850,2,Maiden,1200,M Zahra,1.0,27/08/19,Thebigscreencompany.Com.Au Mdn,2-Stratessa,1,2.2,01:12.90,Mornington,Soft 7,57,0:0-0-0,167807,816832,903954,27660,13699,23632,11967,$23000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Southbank,4,Mare,Fastnet Rock,Rezoned,11,W Egan,5,A & S Freedman,55,0,7x1223x670x,8:1-2-1,3: 0-1-0,1: 0-0-0,1: 0-0-0,0:0-0-0,5:0-1-1,3:1-1-0,0:0-0-0,0:0-0-0,3:1-0-0,2:0-1-0,$161 850,3,Maiden,1100,C Douglas,6.2,23/04/19,Pipe-Pro Direct. Drilling Mdn,1-Missile Mantra,7,3.5,01:04.57,Ballarat,Good 4,57,0:0-0-0,165959,806055,903954,27660,13699,23632,14831,$35000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Lady Loft,6,Mare,Roman Emperor,Grecian Melody,12,Beau Mertens,7,Julius Sandhu,55,0,231x8398x532,25:4-6-4,5: 0-0-2,1: 0-0-0,1: 0-0-0,0:0-0-0,12:2-1-2,8:1-3-0,5:1-2-2,0:0-0-0,6:1-1-0,5:0-1-2,$159 310,4,Bench. 84,1200,M Rodd,6.0,22/08/20,Dr Sheahan Plate (Bm84),1-Tailleur,2,16,01:14.32,Moonee Valley,Heavy 8,56,0:0-0-0,173294,847381,856414,27150,15446,27150,12237,$125000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Lady Loft,6,Mare,Roman Emperor,Grecian Melody,12,Beau Mertens,7,Julius Sandhu,55,0,231x8398x532,25:4-6-4,5: 0-0-2,1: 0-0-0,1: 0-0-0,0:0-0-0,12:2-1-2,8:1-3-0,5:1-2-2,0:0-0-0,6:1-1-0,5:0-1-2,$159 310,1,Bench. 70,1200,Ms A Bryan,2.0,02/08/20,Ladbrokes Odds (Bm70),1-Chalcidian,3,12,01:10.98,Sandown-Lakeside,Good 4,58,0:0-0-0,173075,846038,856414,27150,15446,27150,15689,$50000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Lady Loft,6,Mare,Roman Emperor,Grecian Melody,12,Beau Mertens,7,Julius Sandhu,55,0,231x8398x532,25:4-6-4,5: 0-0-2,1: 0-0-0,1: 0-0-0,0:0-0-0,12:2-1-2,8:1-3-0,5:1-2-2,0:0-0-0,6:1-1-0,5:0-1-2,$159 310,3,Bench. 90,1100,M Rodd,2.6,11/07/20,Take It To The Neds Level-Bm90,1-Our Campana,5,14,01:05.39,Caulfield,Soft 6,56,0:0-0-0,172828,844364,856414,27150,15446,27150,12237,$100000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Lady Loft,6,Mare,Roman Emperor,Grecian Melody,12,Beau Mertens,7,Julius Sandhu,55,0,231x8398x532,25:4-6-4,5: 0-0-2,1: 0-0-0,1: 0-0-0,0:0-0-0,12:2-1-2,8:1-3-0,5:1-2-2,0:0-0-0,6:1-1-0,5:0-1-2,$159 310,5,Bench. 70,1200,M Aitken,5.2,21/03/20,Macpherson Kelley (Bm70),1-Jamaican Hurry,8,11,01:10.80,Mornington,Good 4,59,0:0-0-0,171424,836000,856414,27150,15446,27150,15572,$75000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Lady Loft,6,Mare,Roman Emperor,Grecian Melody,12,Beau Mertens,7,Julius Sandhu,55,0,231x8398x532,25:4-6-4,5: 0-0-2,1: 0-0-0,1: 0-0-0,0:0-0-0,12:2-1-2,8:1-3-0,5:1-2-2,0:0-0-0,6:1-1-0,5:0-1-2,$159 310,5,Group 3,1400,M Aitken,3.8,29/02/20,Frances Tressady,1-Sylvia's Mother,9,101,01:21.96,Flemington,Good 4,54,0:0-0-0,171097,834118,856414,27150,15446,27150,15572,$160000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Lady Loft,6,Mare,Roman Emperor,Grecian Melody,12,Beau Mertens,7,Julius Sandhu,55,0,231x8398x532,25:4-6-4,5: 0-0-2,1: 0-0-0,1: 0-0-0,0:0-0-0,12:2-1-2,8:1-3-0,5:1-2-2,0:0-0-0,6:1-1-0,5:0-1-2,$159 310,3,Bench. 70,1400,M Aitken,0.5,12/02/20,Ladbrokes Same Race Multi-Bm70,1-The Closer,3,21,01:24.69,Sandown-Lakeside,Good 3,59,0:0-0-0,170869,832622,856414,27150,15446,27150,15572,$50000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Lady Loft,6,Mare,Roman Emperor,Grecian Melody,12,Beau Mertens,7,Julius Sandhu,55,0,231x8398x532,25:4-6-4,5: 0-0-2,1: 0-0-0,1: 0-0-0,0:0-0-0,12:2-1-2,8:1-3-0,5:1-2-2,0:0-0-0,6:1-1-0,5:0-1-2,$159 310,7,Bench. 70,1200,C Hall,4.4,24/01/20,Ladbrokes Sizzle Final (Bm70),1-Beauty,8,13,01:11.44,Moonee Valley,Good 4,56,0:0-0-0,170631,831062,856414,27150,15446,27150,15380,$60000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Lady Loft,6,Mare,Roman Emperor,Grecian Melody,12,Beau Mertens,7,Julius Sandhu,55,0,231x8398x532,25:4-6-4,5: 0-0-2,1: 0-0-0,1: 0-0-0,0:0-0-0,12:2-1-2,8:1-3-0,5:1-2-2,0:0-0-0,6:1-1-0,5:0-1-2,$159 310,7,Bench. 70,1200,C Macfarlane,0.2,28/08/19,Ladbrokes Park (Bm70),2-Zoubo,1,14,01:15.45,Sandown-Lakeside,Heavy 8,55.5,0:0-0-0,167819,816890,856414,27150,15446,27150,15444,$50000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Lady Loft,6,Mare,Roman Emperor,Grecian Melody,12,Beau Mertens,7,Julius Sandhu,55,0,231x8398x532,25:4-6-4,5: 0-0-2,1: 0-0-0,1: 0-0-0,0:0-0-0,12:2-1-2,8:1-3-0,5:1-2-2,0:0-0-0,6:1-1-0,5:0-1-2,$159 310,3,Bench. 70,1300,C Macfarlane,2.6,14/08/19,Mrc Membership Renewal (Bm70),1-Bettyrae Ruby,3,8.5,01:21.44,Sandown-Hillside,Heavy 9,55.5,0:0-0-0,167613,815742,856414,27150,15446,27150,15444,$50000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Lady Loft,6,Mare,Roman Emperor,Grecian Melody,12,Beau Mertens,7,Julius Sandhu,55,0,231x8398x532,25:4-6-4,5: 0-0-2,1: 0-0-0,1: 0-0-0,0:0-0-0,12:2-1-2,8:1-3-0,5:1-2-2,0:0-0-0,6:1-1-0,5:0-1-2,$159 310,5,Bench. 70,1300,C Hefel,1.3,17/07/19,Highview Accounting Serv-Bm70,1-Miss Entice,2,4.8,01:22.07,Cranbourne,Heavy 10,54.5,0:0-0-0,167282,813620,856414,27150,15446,27150,16369,$35000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Affair To Remember,4,Mare,Toronado,St Trinians,13,M J Dee,13,Dan O'Sullivan,55,0,6x1736x3133x5,10:2-0-4,2: 0-0-0,1: 0-0-1,0: 0-0-0,0:0-0-0,7:1-0-3,3:1-0-1,0:0-0-0,0:0-0-0,4:1-0-1,2:1-0-0,$188 500,2,Bench. 90,1400,D Lane,2.1,29/08/20,Allan & Helen Angus (Bm90),1-So You Swing,5,3.7,01:24.27,Caulfield,Good 4,56,0:0-0-0,173375,847900,879910,21181,15233,21181,14472,$125000
12/09/2020 00:00:00,Flemington,3,12-Sep-2020 13:05,1400,4yo+,Open,0,Of $200000  -  1st  $120000 | 2nd  $36000| 3rd  $18000| 4th  $9000| 5th  $5000,Mares,Set Weight With Penalties,Furphy Let's Elope Stakes,Apprentices Cannot Claim,Affair To Remember,4,Mare,Toronado,St Trinians,13,M J Dee,13,Dan O'Sullivan,55,0,6x1736x3133x5,10:2-0-4,2: 0-0-0,1: 0-0-1,0: 0-0-0,0:0-0-0,7:1-0-3,3:1-0-1,0:0-0-0,0:0-0-0,4:1-0-1,2:1-0-0,$188 500,5,Group 1,2000,J Allen,1.0,02/05/20,Schweppes - Australasian Oaks,1-Toffee Tongue,3,6.5,02:07.19,Morphettville,Soft 6,56,0:0-0-0,171893,838968,879910,21181,15233,21181,14854,$400000
